Seed,Task,Model,Popsize,Generations,Mutation_rate,Selection_strength,adaptation_rate,richness,variance
44,143,Normal,2500,10000,1e-04,0.001,0.0046294,7,4.13640985148515
44,144,Normal,5000,20000,1e-04,0.001,0.007259,12.0909090909091,6.63880405940594
44,145,Normal,7500,30000,1e-04,0.001,0.00832326666666667,15.3636363636364,6.99880014851485
44,146,Normal,10000,40000,1e-04,0.001,0.0102762,19.8181818181818,10.4526284158416
44,147,Normal,25000,1e+05,1e-04,0.001,0.01336642,36.5454545454546,22.1910151980198
44,148,Normal,50000,2e+05,1e-04,0.001,0.0149035,61.8636363636364,40.7150272277228
44,149,Normal,75000,3e+05,1e-04,0.001,0.0154606666666667,86.2272727272727,59.1822856435644
44,150,Normal,1e+05,4e+05,1e-04,0.001,0.0152866,108.227272727273,78.8962153465347
44,151,Normal,500,2000,1e-04,0.001,0.000549999999999997,2.18181818181818,0.466450567178218
44,152,Normal,1000,4000,1e-04,0.001,0.00394000000000001,4.04545454545455,1.78255752326733
44,153,Normal,2500,10000,1e-04,0.001,0.0049536,7.45454545454545,3.61158397524753
44,154,Normal,5000,20000,1e-04,0.001,0.0077223,10.9545454545455,6.96783366336634
44,155,Normal,7500,30000,1e-04,0.001,0.00828746666666667,15.3181818181818,7.48383262376238
44,156,Normal,10000,40000,1e-04,0.001,0.01016185,20.7272727272727,9.85971405940594
44,157,Normal,25000,1e+05,1e-04,0.001,0.01333562,37,21.563749009901
44,158,Normal,50000,2e+05,1e-04,0.001,0.0142919,61.2272727272727,38.429798019802
44,159,Normal,75000,3e+05,1e-04,0.001,0.0149808,85.4545454545455,59.7098004950495
44,160,Normal,1e+05,4e+05,1e-04,0.001,0.0150941,105.090909090909,77.5467128712871
44,161,Normal,500,2000,1e-04,0.001,0.00111800000000001,1.54545454545455,0.237030873604155
44,162,Normal,1000,4000,1e-04,0.001,0.00116999999999999,3.09090909090909,0.830718271391723
44,163,Normal,2500,10000,1e-04,0.001,0.0042702,7,4.48520113861386
44,164,Normal,5000,20000,1e-04,0.001,0.0063442,12.3181818181818,5.42292371287129
44,165,Normal,7500,30000,1e-04,0.001,0.00900226666666667,15.5454545454545,8.26659648514852
44,166,Normal,10000,40000,1e-04,0.001,0.00997645,18.6818181818182,10.175815990099
44,167,Normal,25000,1e+05,1e-04,0.001,0.01349422,37.1818181818182,22.1060261386139
44,168,Normal,50000,2e+05,1e-04,0.001,0.0147167,61.8636363636364,40.2102886138614
44,169,Normal,75000,3e+05,1e-04,0.001,0.0147823333333333,86.2727272727273,57.5661727722772
44,170,Normal,1e+05,4e+05,1e-04,0.001,0.01528425,108.409090909091,78.8423282178218
44,171,Normal,500,2000,1e-04,0.001,0.000542000000000002,2.18181818181818,0.221551313524752
44,172,Normal,1000,4000,1e-04,0.001,0.0021385,3.72727272727273,1.01930585643564
44,173,Normal,2500,10000,1e-04,0.001,0.005069,6.77272727272727,4.94023347029703
44,174,Normal,5000,20000,1e-04,0.001,0.0066152,12.3181818181818,6.47623351485149
44,175,Normal,7500,30000,1e-04,0.001,0.00800893333333334,17.0909090909091,8.03239826732673
44,176,Normal,10000,40000,1e-04,0.001,0.01048635,19.0454545454545,10.6791764356436
44,177,Normal,25000,1e+05,1e-04,0.001,0.0134913,36.2727272727273,21.9468336633663
44,178,Normal,50000,2e+05,1e-04,0.001,0.0150293,60.3636363636364,39.6822193069307
44,179,Normal,75000,3e+05,1e-04,0.001,0.0154481333333333,84.9545454545455,61.1415702970297
44,180,Normal,1e+05,4e+05,1e-04,0.001,0.0153491,107,77.790500990099
44,181,Normal,500,2000,1e-04,0.001,0.000158000000000001,2.31818181818182,0.667828936633663
44,182,Normal,1000,4000,1e-04,0.001,0.000783999999999999,2.31818181818182,0.346402404002254
44,183,Normal,2500,10000,1e-04,0.001,0.0062598,7.45454545454545,5.43685831683168
44,184,Normal,5000,20000,1e-04,0.001,0.0072027,11.4090909090909,6.02172678217822
44,185,Normal,7500,30000,1e-04,0.001,0.00875093333333334,15.5,8.20014188118812
44,186,Normal,10000,40000,1e-04,0.001,0.01057655,19.0454545454545,10.516774009901
44,187,Normal,25000,1e+05,1e-04,0.001,0.0135563,36.0454545454546,21.2158955445545
44,188,Normal,50000,2e+05,1e-04,0.001,0.014431,63.4090909090909,40.117101980198
44,189,Normal,75000,3e+05,1e-04,0.001,0.0149687333333333,86.9545454545455,59.5245618811881
44,190,Normal,1e+05,4e+05,1e-04,0.001,0.01544395,106.727272727273,78.736245049505
44,191,Normal,500,2000,1e-04,0.001,0,1.27272727272727,0.00204308580815347
44,192,Normal,1000,4000,1e-04,0.001,0.0033525,3.13636363636364,2.55779286344024
44,193,Normal,2500,10000,1e-04,0.001,0.0037494,6.68181818181818,3.59831903465347
44,194,Normal,5000,20000,1e-04,0.001,0.006735,12.2272727272727,6.37813371287129
44,195,Normal,7500,30000,1e-04,0.001,0.00985133333333333,15,9.24876099009901
44,196,Normal,10000,40000,1e-04,0.001,0.0094559,18.0454545454545,10.3328007425743
44,197,Normal,25000,1e+05,1e-04,0.001,0.01306874,35.5454545454545,21.0038816831683
44,198,Normal,50000,2e+05,1e-04,0.001,0.014243,61.3181818181818,38.9001836633663
44,199,Normal,75000,3e+05,1e-04,0.001,0.0148635333333333,83.9090909090909,58.3307272277228
44,200,Normal,1e+05,4e+05,1e-04,0.001,0.015051,108.136363636364,77.0492277227723
45,1,Normal,500,2000,0.00025,0.001,0.000478000000000009,3.04545454545455,0.180290597374486
45,2,Normal,1000,4000,0.00025,0.001,0.002009,4.72727272727273,0.931462260891089
45,3,Normal,2500,10000,0.00025,0.001,0.0090588,11.1818181818182,8.31948292079208
45,4,Normal,5000,20000,0.00025,0.001,0.0121736,17.8636363636364,10.0778233168317
45,5,Normal,7500,30000,0.00025,0.001,0.0143321333333333,24.4090909090909,14.0825826237624
45,6,Normal,10000,40000,0.00025,0.001,0.01426115,30,16.643717970297
45,7,Normal,25000,1e+05,0.00025,0.001,0.0185516,62.7727272727273,36.5872217821782
45,8,Normal,50000,2e+05,0.00025,0.001,0.0203303,112.727272727273,73.2907599009901
45,9,Normal,75000,3e+05,0.00025,0.001,0.0203631333333333,163.727272727273,107.792634158416
45,10,Normal,1e+05,4e+05,0.00025,0.001,0.02050775,208.363636363636,140.005970792079
45,11,Normal,500,2000,0.00025,0.001,3.70000000000061e-05,2.45454545454545,0.0389493327722772
45,12,Normal,1000,4000,0.00025,0.001,0.00245,4.31818181818182,1.4839784539604
45,13,Normal,2500,10000,0.00025,0.001,0.0090126,10.2272727272727,7.18884247524753
45,14,Normal,5000,20000,0.00025,0.001,0.0110415,17.6363636363636,9.65334910891089
45,15,Normal,7500,30000,0.00025,0.001,0.0124508,24.2727272727273,12.149678960396
45,16,Normal,10000,40000,0.00025,0.001,0.01464915,30.5909090909091,16.3602422277228
45,17,Normal,25000,1e+05,0.00025,0.001,0.0191262,62.3636363636364,37.521397029703
45,18,Normal,50000,2e+05,0.00025,0.001,0.0203923,113.409090909091,74.2055846534654
45,19,Normal,75000,3e+05,0.00025,0.001,0.0203774,161.818181818182,105.589516831683
45,20,Normal,1e+05,4e+05,0.00025,0.001,0.0207945,207.863636363636,144.091450990099
45,21,Normal,500,2000,0.00025,0.001,0.000284999999999997,2.13636363636364,0.0528002235248867
45,22,Normal,1000,4000,0.00025,0.001,0.0033815,4.77272727272727,2.46220965346535
45,23,Normal,2500,10000,0.00025,0.001,0.0073546,10.3636363636364,5.10170737623762
45,24,Normal,5000,20000,0.00025,0.001,0.0115757,18.5909090909091,10.6498941584158
45,25,Normal,7500,30000,0.00025,0.001,0.0132271333333333,23.5,13.8624934653465
45,26,Normal,10000,40000,0.00025,0.001,0.0135295,29.0909090909091,15.3220357425743
45,27,Normal,25000,1e+05,0.00025,0.001,0.0178578,63,35.5477752475248
45,28,Normal,50000,2e+05,0.00025,0.001,0.0203773,115.045454545455,72.9686034653465
45,29,Normal,75000,3e+05,0.00025,0.001,0.0211632,164.045454545455,111.224521287129
45,30,Normal,1e+05,4e+05,0.00025,0.001,0.02091205,212.636363636364,142.59114009901
45,31,Normal,500,2000,0.00025,0.001,0.000271000000000001,1.90909090909091,0.03620565530539
45,32,Normal,1000,4000,0.00025,0.001,0.0024895,5.54545454545455,3.35645007920792
45,33,Normal,2500,10000,0.00025,0.001,0.0075134,10.3181818181818,6.78165653465347
45,34,Normal,5000,20000,0.00025,0.001,0.0103625,17.9090909090909,9.94889158415842
45,35,Normal,7500,30000,0.00025,0.001,0.0117264,23.8181818181818,11.8280033663366
45,36,Normal,10000,40000,0.00025,0.001,0.015606,29.6363636363636,17.8723851485149
45,37,Normal,25000,1e+05,0.00025,0.001,0.019382,63.7272727272727,38.7080544554455
45,38,Normal,50000,2e+05,0.00025,0.001,0.0200797,112.454545454545,72.3069782178218
45,39,Normal,75000,3e+05,0.00025,0.001,0.0201683333333333,160.090909090909,104.99158019802
45,40,Normal,1e+05,4e+05,0.00025,0.001,0.02065715,210.363636363636,141.685104950495
45,41,Normal,500,2000,0.00025,0.001,-0.000132999999999996,2.72727272727273,0.356750788450495
45,42,Normal,1000,4000,0.00025,0.001,0.00214,4.45454545454545,1.06874470841584
45,43,Normal,2500,10000,0.00025,0.001,0.0073122,10.0909090909091,5.14899361386139
45,44,Normal,5000,20000,0.00025,0.001,0.0105064,16.5454545454545,10.793484950495
45,45,Normal,7500,30000,0.00025,0.001,0.0128042666666667,24.0909090909091,12.7103669306931
45,46,Normal,10000,40000,0.00025,0.001,0.0145996,29.8636363636364,16.5355531683168
45,47,Normal,25000,1e+05,0.00025,0.001,0.0192886,62,39.1224920792079
45,48,Normal,50000,2e+05,0.00025,0.001,0.0206381,109.409090909091,73.5240995049505
45,49,Normal,75000,3e+05,0.00025,0.001,0.0207902,163.136363636364,107.377273762376
45,50,Normal,1e+05,4e+05,0.00025,0.001,0.0215077,213.545454545455,148.485803960396
45,51,Normal,500,2000,0.00025,0.001,0.001495,2.40909090909091,0.742671635407663
45,52,Normal,1000,4000,0.00025,0.001,0.0014455,4.54545454545455,1.06812379207921
45,53,Normal,2500,10000,0.00025,0.001,0.007533,9.40909090909091,4.74522534653465
45,54,Normal,5000,20000,0.00025,0.001,0.0114592,17.5454545454545,10.8834526237624
45,55,Normal,7500,30000,0.00025,0.001,0.0148912,23.7727272727273,16.002437029703
45,56,Normal,10000,40000,0.00025,0.001,0.0143882,30.9545454545455,16.6525281188119
45,57,Normal,25000,1e+05,0.00025,0.001,0.018392,63.9090909090909,36.5517237623762
45,58,Normal,50000,2e+05,0.00025,0.001,0.0203475,112.727272727273,71.8922638613861
45,59,Normal,75000,3e+05,0.00025,0.001,0.0210282666666667,161.318181818182,108.935481683168
45,60,Normal,1e+05,4e+05,0.00025,0.001,0.021254,208.454545454546,145.534510891089
45,61,Normal,500,2000,0.00025,0.001,0.000440100000000001,3.22727272727273,0.257465812871287
45,62,Normal,1000,4000,0.00025,0.001,0.0027105,4.54545454545455,4.09885091089109
45,63,Normal,2500,10000,0.00025,0.001,0.0078064,10.4545454545455,6.3678299009901
45,64,Normal,5000,20000,0.00025,0.001,0.0104562,17.0909090909091,10.8150552475248
45,65,Normal,7500,30000,0.00025,0.001,0.013087,25.1363636363636,13.3156571782178
45,66,Normal,10000,40000,0.00025,0.001,0.01558545,31.1363636363636,16.8930405940594
45,67,Normal,25000,1e+05,0.00025,0.001,0.019229,62.5,38.2879772277228
45,68,Normal,50000,2e+05,0.00025,0.001,0.0203162,111.863636363636,72.1777752475248
45,69,Normal,75000,3e+05,0.00025,0.001,0.0209885333333333,162.772727272727,108.996581683168
45,70,Normal,1e+05,4e+05,0.00025,0.001,0.02097445,213.545454545455,144.175686138614
45,71,Normal,500,2000,0.00025,0.001,-1.90000000000623e-06,1.77272727272727,0.121040821024257
45,72,Normal,1000,4000,0.00025,0.001,0.000724499999999999,5.09090909090909,1.18983058910891
45,73,Normal,2500,10000,0.00025,0.001,0.0062932,9.68181818181818,6.44599004950495
45,74,Normal,5000,20000,0.00025,0.001,0.0109106,18.4545454545455,9.21686212871287
45,75,Normal,7500,30000,0.00025,0.001,0.0132004666666667,23.2727272727273,13.9253783168317
45,76,Normal,10000,40000,0.00025,0.001,0.01465105,30.0909090909091,16.6595779207921
45,77,Normal,25000,1e+05,0.00025,0.001,0.0188048,62.4090909090909,38.4745103960396
45,78,Normal,50000,2e+05,0.00025,0.001,0.0204906,119.227272727273,73.4080559405941
45,79,Normal,75000,3e+05,0.00025,0.001,0.0208382,163,108.032950990099
45,80,Normal,1e+05,4e+05,0.00025,0.001,0.02106815,210.590909090909,144.962263861386
45,81,Normal,500,2000,0.00025,0.001,0,1.36363636363636,0.00316352912175743
45,82,Normal,1000,4000,0.00025,0.001,0.001849,4.77272727272727,0.632778763366337
45,83,Normal,2500,10000,0.00025,0.001,0.0063868,9.68181818181818,4.42243055445545
45,84,Normal,5000,20000,0.00025,0.001,0.0111059,16.4090909090909,9.28730400990099
45,85,Normal,7500,30000,0.00025,0.001,0.0135208,23.6818181818182,14.1344002970297
45,86,Normal,10000,40000,0.00025,0.001,0.01494105,30.9090909090909,16.7292554950495
45,87,Normal,25000,1e+05,0.00025,0.001,0.018863,63.0909090909091,36.8040292079208
45,88,Normal,50000,2e+05,0.00025,0.001,0.0203561,108.136363636364,72.9884311881188
45,89,Normal,75000,3e+05,0.00025,0.001,0.0202999333333333,162.409090909091,105.671004455446
45,90,Normal,1e+05,4e+05,0.00025,0.001,0.02088365,211,140.84053019802
45,91,Normal,500,2000,0.00025,0.001,3.19999999999965e-05,1.77272727272727,0.0334035489391089
45,92,Normal,1000,4000,0.00025,0.001,0.002518,5.54545454545455,1.5996894529703
45,93,Normal,2500,10000,0.00025,0.001,0.00617840000000001,9.81818181818182,5.54120131188119
45,94,Normal,5000,20000,0.00025,0.001,0.011565,17.7272727272727,10.4778024752475
45,95,Normal,7500,30000,0.00025,0.001,0.0147046666666667,25.3636363636364,15.2077736138614
45,96,Normal,10000,40000,0.00025,0.001,0.0141929,30.6818181818182,16.1635335148515
45,97,Normal,25000,1e+05,0.00025,0.001,0.018296,62.4545454545455,37.1314707920792
45,98,Normal,50000,2e+05,0.00025,0.001,0.0207685,111.318181818182,71.5271227722772
45,99,Normal,75000,3e+05,0.00025,0.001,0.0210334,156.772727272727,112.493361881188
45,100,Normal,1e+05,4e+05,0.00025,0.001,0.02058505,215.681818181818,143.340865841584
45,101,Normal,500,2000,0.00025,0.001,1.99999999999534e-06,2.18181818181818,0.056603260764901
45,102,Normal,1000,4000,0.00025,0.001,0.001064,4.18181818181818,0.748413981683168
45,103,Normal,2500,10000,0.00025,0.001,0.0061466,11,5.18076592079208
45,104,Normal,5000,20000,0.00025,0.001,0.0110904,17,10.5796116336634
45,105,Normal,7500,30000,0.00025,0.001,0.0123498666666667,23.2272727272727,12.7388911881188
45,106,Normal,10000,40000,0.00025,0.001,0.01589925,29.5454545454546,17.6102794059406
45,107,Normal,25000,1e+05,0.00025,0.001,0.018386,63.0454545454546,35.3174420792079
45,108,Normal,50000,2e+05,0.00025,0.001,0.020741,113.772727272727,76.1158757425743
45,109,Normal,75000,3e+05,0.00025,0.001,0.020454,161.681818181818,106.50962029703
45,110,Normal,1e+05,4e+05,0.00025,0.001,0.02076635,211.318181818182,140.281840594059
45,111,Normal,500,2000,0.00025,0.001,0.000602000000000004,2.54545454545455,0.106467788910891
45,112,Normal,1000,4000,0.00025,0.001,0.0036555,4.04545454545455,1.29516353960396
45,113,Normal,2500,10000,0.00025,0.001,0.0063318,8.45454545454546,5.15701529207921
45,114,Normal,5000,20000,0.00025,0.001,0.0108868,17.1818181818182,9.68968712871287
45,115,Normal,7500,30000,0.00025,0.001,0.0138488,23.7272727272727,14.3386714356436
45,116,Normal,10000,40000,0.00025,0.001,0.01461595,30.4545454545455,17.4381864356436
45,117,Normal,25000,1e+05,0.00025,0.001,0.0188042,64.8181818181818,38.1438732673267
45,118,Normal,50000,2e+05,0.00025,0.001,0.0203511,113.409090909091,73.0013049504951
45,119,Normal,75000,3e+05,0.00025,0.001,0.0205031333333333,166.363636363636,107.08375
45,120,Normal,1e+05,4e+05,0.00025,0.001,0.02076685,209.045454545455,142.212207425743
45,121,Normal,500,2000,0.00025,0.001,0.000572000000000003,2.09090909090909,0.330920323662497
45,122,Normal,1000,4000,0.00025,0.001,0.002348,6.18181818181818,4.19642623762376
45,123,Normal,2500,10000,0.00025,0.001,0.0068284,10.5454545454545,5.51578247524753
45,124,Normal,5000,20000,0.00025,0.001,0.0136322,18.5454545454545,12.4936303465347
45,125,Normal,7500,30000,0.00025,0.001,0.0139143333333333,24.3181818181818,14.7711825247525
45,126,Normal,10000,40000,0.00025,0.001,0.01556915,30.2727272727273,16.9992144554455
45,127,Normal,25000,1e+05,0.00025,0.001,0.01831,60.7727272727273,36.9520069306931
45,128,Normal,50000,2e+05,0.00025,0.001,0.0198443,113.318181818182,70.2578653465347
45,129,Normal,75000,3e+05,0.00025,0.001,0.0202468666666667,166.409090909091,104.421812871287
45,130,Normal,1e+05,4e+05,0.00025,0.001,0.0213073,211.227272727273,147.051910891089
45,131,Normal,500,2000,0.00025,0.001,9.30000000000035e-05,1.63636363636364,0.0169914289147525
45,132,Normal,1000,4000,0.00025,0.001,0.001295,4.27272727272727,1.74180878712871
45,133,Normal,2500,10000,0.00025,0.001,0.0065874,9,5.08668799009901
45,134,Normal,5000,20000,0.00025,0.001,0.0113275,18.5909090909091,10.7554676237624
45,135,Normal,7500,30000,0.00025,0.001,0.0122441333333333,25.7727272727273,12.6322854950495
45,136,Normal,10000,40000,0.00025,0.001,0.01610975,30.1363636363636,17.9740562871287
45,137,Normal,25000,1e+05,0.00025,0.001,0.0191084,62.1818181818182,37.7185821782178
45,138,Normal,50000,2e+05,0.00025,0.001,0.0199531,110.181818181818,71.6141158415842
45,139,Normal,75000,3e+05,0.00025,0.001,0.0205016,158.454545454545,106.684890594059
45,140,Normal,1e+05,4e+05,0.00025,0.001,0.0209469,207.772727272727,143.261385643564
45,141,Normal,500,2000,0.00025,0.001,-9.99999999999091e-06,2.45454545454545,0.0460163004356436
45,142,Normal,1000,4000,0.00025,0.001,0.0034215,5.63636363636364,2.7902068019802
45,143,Normal,2500,10000,0.00025,0.001,0.0072468,9.36363636363636,6.0481348019802
45,144,Normal,5000,20000,0.00025,0.001,0.0103394,17.5454545454545,8.74061440594059
45,145,Normal,7500,30000,0.00025,0.001,0.0131509333333333,23.9090909090909,13.4323980693069
45,146,Normal,10000,40000,0.00025,0.001,0.01438345,30.7727272727273,16.3457665346535
45,147,Normal,25000,1e+05,0.00025,0.001,0.0180918,64.7727272727273,35.5243069306931
45,148,Normal,50000,2e+05,0.00025,0.001,0.0198891,116,71.4134272277228
45,149,Normal,75000,3e+05,0.00025,0.001,0.0204054,158.954545454545,107.070121782178
45,150,Normal,1e+05,4e+05,0.00025,0.001,0.0206347,214.818181818182,140.708850990099
45,151,Normal,500,2000,0.00025,0.001,0.000436000000000007,2.86363636363636,0.171329321188119
45,152,Normal,1000,4000,0.00025,0.001,0.003981,4.40909090909091,2.39361940594059
45,153,Normal,2500,10000,0.00025,0.001,0.0055534,9.86363636363636,4.4330485
45,154,Normal,5000,20000,0.00025,0.001,0.0113007,19.1363636363636,11.0419849504951
45,155,Normal,7500,30000,0.00025,0.001,0.0143832,25.0454545454546,14.2251712376238
45,156,Normal,10000,40000,0.00025,0.001,0.0144869,31.6818181818182,17.1927468811881
45,157,Normal,25000,1e+05,0.00025,0.001,0.0186236,62.0454545454546,38.2734420792079
45,158,Normal,50000,2e+05,0.00025,0.001,0.0205643,111.181818181818,73.0494712871287
45,159,Normal,75000,3e+05,0.00025,0.001,0.0206042666666667,160.318181818182,106.271549504951
45,160,Normal,1e+05,4e+05,0.00025,0.001,0.0212641,210.363636363636,146.046532673267
45,161,Normal,500,2000,0.00025,0.001,-0.000826000000000008,2.81818181818182,0.419459410891089
45,162,Normal,1000,4000,0.00025,0.001,0.0045685,4.31818181818182,3.72709862871287
45,163,Normal,2500,10000,0.00025,0.001,0.008248,10.0909090909091,6.45517287128713
45,164,Normal,5000,20000,0.00025,0.001,0.0103638,18.3636363636364,8.94037405940594
45,165,Normal,7500,30000,0.00025,0.001,0.0127696,24.6363636363636,12.7419651980198
45,166,Normal,10000,40000,0.00025,0.001,0.0148229,30.8181818181818,17.4622232673267
45,167,Normal,25000,1e+05,0.00025,0.001,0.0190878,62.8181818181818,38.0694143564356
45,168,Normal,50000,2e+05,0.00025,0.001,0.0204484,110.818181818182,72.0255975247525
45,169,Normal,75000,3e+05,0.00025,0.001,0.0210909333333333,165.636363636364,108.491436138614
45,170,Normal,1e+05,4e+05,0.00025,0.001,0.02063735,206.681818181818,143.355783168317
45,171,Normal,500,2000,0.00025,0.001,0.000686000000000007,2.22727272727273,0.101799619519802
45,172,Normal,1000,4000,0.00025,0.001,0.0012475,3.45454545454545,1.38802549504951
45,173,Normal,2500,10000,0.00025,0.001,0.0076736,10.0454545454545,6.80358673267327
45,174,Normal,5000,20000,0.00025,0.001,0.0110952,18.5909090909091,10.0387265346535
45,175,Normal,7500,30000,0.00025,0.001,0.0135106,24.5909090909091,13.064438960396
45,176,Normal,10000,40000,0.00025,0.001,0.01579595,28.9545454545455,17.2722471782178
45,177,Normal,25000,1e+05,0.00025,0.001,0.019826,63.1363636363636,40.4795905940594
45,178,Normal,50000,2e+05,0.00025,0.001,0.0202436,113.181818181818,72.7492618811881
45,179,Normal,75000,3e+05,0.00025,0.001,0.020425,161.227272727273,105.278732673267
45,180,Normal,1e+05,4e+05,0.00025,0.001,0.02140705,208,145.373907920792
45,181,Normal,500,2000,0.00025,0.001,0.000197699999999998,1.95454545454545,0.206010204638614
45,182,Normal,1000,4000,0.00025,0.001,0.005228,4.54545454545455,2.55902873653465
45,183,Normal,2500,10000,0.00025,0.001,0.0071566,10.1818181818182,6.71699227722772
45,184,Normal,5000,20000,0.00025,0.001,0.0088306,16.4090909090909,7.94884405940594
45,185,Normal,7500,30000,0.00025,0.001,0.0138836666666667,23.5,12.8064333663366
